,product_id,user_name,rate_stars,review_title,review_date,comment_content,sentiment,label1
1544,B00061URQA,Su Doki,4.0,Right size treats - wrong size dog!,2021-03-07,"These little chew bones are perfect for a tiny, teacup puppy.  The bones are soft enough to bend without breaking. We purchased them for our 4-lb puppy. It looked like she had a cigarette (kinda funny!) and it lasted maybe 10 minutes. Then, we lost the bag somewhere in the house. Now that she's 8-lbs, it looks like she can eat the whole bag in one hour. The bones are about 1/4-inch wide. So, we are cutting the treats in half and putting them outside for the squirrels, who might find them too small too. To be fair, there are a good amount of treats in the bag. Our puppy was attracted to the flavor right away. But she is too big to enjoy its chewing fun and value. XXS puppies need teething treats too, which is why we gave it 4-stars.",positive,Positive
1545,B00061URQA,Michael G,5.0,Stinky,2023-05-10,These are stinky which means my pup loves them.  It did help with teething a lot and are soft and kinda of chewy but keeps my pups attention. They are kind of slick tho which was to be expected.I would recommend and purchase again,positive,Sentiment: Positive
1546,B00061URQA,Tricia,5.0,Sophia Loves These,2023-06-19,Omg Puppy Goes Crazy When I take out The Bag she Loves These ..🙂🥳She is a Fussy Yorkie So Happy She Loves Theses Treats i break them in 21 per treat 🙂,positive,Positive
1547,B00061URQA,E. Maxwell,5.0,Our dog lives these.,2023-07-27,Our dog can’t wait to get one of these. So far we’ve tried the chicken and Peanutbutter- she loves both!,negative,Positive
1548,B00061URQA,I used these for my yorkie and they're great!! He absolutely love them and it takes him a while to eat it.  I will definitely buy again.,5.0,Great for value and my dog loves them,2023-08-26,Great for value and my dog loves them,positive,Positive
1549,B00061URQA,lisa marie,4.0,Doesn't effect digestion negitvely so good product for tiny dog,2022-10-17,"Fast shipper so ty, he really loves them but goes threw one quick. Would have liked them to last longer cuz he is a tiny guy but digesting and such are healthy as far as I can see. Doesn't back him up and now mal poop so that's important.",positive,Neutral
1550,B00061URQA,T. Williams,5.0,Treat,2023-04-16,I bought these when my pug was a puppy…he likes them so much i am still buying for him and he is 2 1/2 years old.  Just a different treat and he likes them…he gets one of these a day.,positive,Sentiment: Positive
1551,B00061URQA,AZMAMAS 79 PHOENIX,4.0,TEETHING PUPPY 101,2021-07-03,"So Aries Absolutely Loves these teething sticks, I dont think they have a big flavor and longevity is not here unfortunately.  I know he loves them and when he gets his he walks so proud and happy, because he is definitely relieved of the feelings. I know he has a while to go but these are a big part in his growing process and especially his teething situation. Have to give them a 4 of 5 only because the longevity factor does not apply to these. I'd definitely recommend. Aries is Happily teething and growing and trying to gnaw and chew every little thing lol. Thanks for being a part of our new additions growing process.",positive,Classification: Positive
1552,B00061URQA,Jeff Clapp,4.0,Don't last,2023-01-23,They like em but they're more of a treat as they don't last 5 minutes,positive,Negative
1553,B00061URQA,Maxine Hobbs,4.0,It’s ok,2022-12-22,My 11 week old husky finishes it in less than 5 min but she seems to love it just wish it lasted longer for her.,positive,Positive
1554,B00061URQA,Louise,2.0,Waste of money,2023-11-08,"My pup only ate it a couple of times and stopped eating them, and this puppy is the kind that will eat anything…  For the couple of times that he did eat, he ended up having diarrhea…  I still have a bag and half left… what a waste of money…",positive,Negative
1555,B00061URQA,Beyoutifulnicole,5.0,Perfect for tiny Pup,2023-06-19,These are perfect for my teeny teething Chiweenie! They last her a little while and she goes crazy for them!,positive,Positive
1556,B00061URQA,ZhuZhuJade,4.0,Disappear too fast,2022-05-09,"Puppy loves these but they disappear way too fast. They're less chews and more treats. I would give them to puppy when putting him into his crate for a nap, hoping he'd chew on them for a bit, but he'd just swallow them in about 3 bites. Also, looking at the ingredient list, these aren't the most nutritious treats for my puppy, so I decided to stop buying them in favor of more long-lasting, healthier teething treats",positive,Negative
1557,B00061URQA,Jules,5.0,My dog loves these,2022-08-31,"I have an 8 pound dog that's a year and a half now and she absolutely love these. The vet called her an aggressive chewer and told me not to give her anything hard because it's ruining her enamel and she's so young. So I took away her hard chew toys and she promptly chewed the legs on my end tables. So, I started giving her these and they only last her 10-15 minutes but when she's done she seems satisfied for a while. When she was a puppy these would last her an hour or longer.",positive,Sentiment: Positive
1558,B00061URQA,Ann,5.0,Happy 🐶!,2023-08-14,Kai loves their things!!!,neutral,Positive
1559,B00061URQA,MTAmazon,4.0,For small dogs only!,2022-08-21,"The packaging is very deceiving to me - they show a larger breed dog......I found these to be just barely large enough for my chihuahua puppy without having to worry about her choking on it once the stick is chewed down to a smaller size.  On a very positive note, works just perfect for a small breed baby.",positive,Positive
1560,B00061URQA,Angela,3.0,Not useful for large breed puppies,2023-01-14,"They are well loved as treats, but they are devoured in about 3 seconds (literally) by my 40 pound puppy. She’s 4 months old, so she can’t have big girl treats yet, and she’s still teething like crazy. I had hoped these would be chewier or stronger. I wanted her to have to gnaw on it a bit. But I have a feeling an 8 week old tea cup poodle would be the only puppy overwhelmed by these. Wish they had a variety of sizes or strengths.",positive,Sentiment: Negative
1561,B00061URQA,kristin,5.0,4 Paws Up!,2023-03-26,My teething husky puppy LOVES these sticks! Each stick takes about 20 minutes for my 8 week old puppy to finish. She prefers these over the many teething toys she has. Definitely going to always keep a bag on hand!,positive,Positive
1562,B00061URQA,Brenda Lodin,4.0,Our young pup liked these,2022-10-30,Our young pup liked these but needed to be monitored while chewing because they are very thin and he chewed them up and swallowed them fast.  I wouldn't buy again,positive,Negative
1563,B00061URQA,Danifra,5.0,Puppy loved it!,2023-04-27,The pup that I was fostering fell in love with these chewing sticks. She was obsessed but only took a few minutes to devour and she was on to chewing something else haha.,neutral,Positive
1564,B00061URQA,Sofia,4.0,"Tastes good, no longevity",2023-01-07,"Pup enjoys the treat, but takes him less than 20 seconds to finish",negative,Neutral
1565,B00061URQA,Bloom W.,4.0,Seems to work!,2022-03-16,"My puppy is teething and she tried to chew on everything. This stick usually keeps her occupied for about 10 minutes and she'll stop chewing on other things for a short while. The smell is extremely faint for those concerned about dog food smell. The back of the package does outline how many you're allowed to give your puppy per their weight. Overall, the price is definitely worth it and does keep them occupied.",negative,Positive
1566,B00061URQA,Review godmother,5.0,Great!,2023-05-02,puppy chew sticks are a great way to keep dogs entertained and help them maintain healthy teeth.,positive,Positive
1567,B00061URQA,McKenna Busateri,4.0,"Good, but smaller than expected",2022-09-11,"Great when pup is getting rambunctious and needs something to chew on. The sticks are smaller than I expected; he is a 15 lb border collie/lab mix pup, and these only last about 5 minutes. Probably more worth it for small breed puppies!",positive,Sentiment: Neutral
1568,B00061URQA,Amazon Customer,3.0,Doesn’t last long at all,2023-04-14,"I purchased these to occupy my pup for a while. He is 12 weeks and teething. (Labradoodle) They literally lasted him 30 seconds! Lol I may be returning. He likes them, but that wasn’t exactly the point.",positive,Overall sentiment: Neutral
1569,B00061URQA,PM,5.0,Great chew stick,2023-02-14,I have two Shih Tzu puppies and I was worried about them chewing on choking hazard chews/sticks but when I got this chew stick it really gave me ease because it was a chew that was soft and easy for them to chew on without choking.,positive,Positive
1570,B00061URQA,DAOHIO,4.0,"Missnamed, but a good product for young puppies.",2017-02-17,"I give one of these to my young puppy every night at bedtime.  Takes him just a couple of minutes to chew, but settles him right down and he knows it is part of the routine.  I wish they were just a little longer in length so that they would last longer, but they work okay for settling.  I don't think they do much for satisfying the need to chew, as there are better options for that, but they are a nice treat.  There are puppy teething rings made by this same company which last a bit longer - but they also cost more and you don't get very many in a package.  I use those when I have them for the same purpose of settling my puppy down at bedtime, but they also don't do much to satisfy the need to chew, despite the name of the product.  I think these sticks (and the rings) are best for very young puppies, no more than five months.",positive,Sentiment: Neutral
1571,B00061URQA,Cici,4.0,"Puppy loves it, but doesn't last long",2022-03-11,"These teething chews serve their purpose well, and my 4-month-old puppy seems to love them. Due to longevity, I rated it a 4, however this could be completely acceptable for other households with smaller puppies than my goldendoodle, who seems to be growing rapidly. We have also tried the rings, which I would suggest for larger breed dogs. My dog not only preferred those, but they lasted significantly longer as well.",positive,Sentiment: Positive
1572,B00061URQA,Patricia D.,5.0,Great for older dogs too,2023-04-07,My 15 yo Maltese loves these treats. They are soft enough for her fragile teeth and yet help keep her teeth clean and fulfills  her chewing desires.  Great Product!!,positive,Positive
1573,B00061URQA,Elizabeth,5.0,Happy puppies,2023-05-20,My puppies are really enjoying these while they’re  weening off their mama. . Even my older dogs are liking them.,positive,Positive
1574,B00061URQA,Von Shops 2023,5.0,Pup loved these!,2023-06-08,We've tried a handful and these are the ones our jack russell puppy loved. 👍,positive,Positive
1575,B00061URQA,Eileen,4.0,Puppy's Favorite,2022-09-07,My pup loves these and they are so much better than rawhide. No mess and they don't make her furry face sticky. I just wish they lasted lingers. She's 4 1/2 months and she polished them off in minutes now.,positive,Positive
1576,B00061URQA,Gloria Martinez,5.0,Report,2023-07-11,Translate review to English,neutral,Neutral
1577,B00061URQA,nana,3.0,Not what I expected,2023-06-11,These were not what I expected and my 11 week old puppy gobbled it up in no time.,neutral,Sentiment: Neutral
1578,B00061URQA,Pamela J Purvis,5.0,Great puppy treat,2023-07-22,Great for young puppies,positive,Positive
1579,B00061URQA,Kay,4.0,Good for teething,2022-10-15,"I think my puppy likes other chew sticks better, but this does it's job.  I didn't try this myself, so I don't know the taste :D",positive,Neutral
1580,B00061URQA,Scill,5.0,Teething sticks for dog,2023-04-18,"My puppy loves his teething sticks it has made a difference in his chewing habits, he no longer chews up my backyard",neutral,Sentiment: Positive
1581,B00061URQA,Maggie,5.0,Great value,2023-07-12,Good price. My puppy’s favorite treat.,positive,Positive
